inbound_tweet_id,brand_tweet_id,customer_message_raw,customer_message,brand_reply_raw,brand_reply,created_at,matched_intent
111906,113746,@AmazonHelp Thank You!!,Thank You!!,@140851 You're welcome. Do keep us posted for any further assistance. ^SV,@140851 You're welcome. Do keep us posted for any further assistance. ^SV,Thu Nov 23 20:54:00 +0000 2017,
113749,113747,"@115830 @AmazonHelp, After numerous further telephone calls we were once again promised a fresh order would be placed before 8.00pm tonight so that it would guarantee delivery before 1.00pm tomorrow and surprise it hasn't.",", After numerous further telephone calls we were once again promised a fresh order would be placed before 8.00pm tonight so that it would guarantee delivery before 1.00pm tomorrow and surprise it hasn't.","@141258 I'm very sorry for the poor experience! Please keep us updated on its arrival. If it hasn't arrived by 1pm tomorrow, please let us know. We're here to help! ^ZW","@141258 I'm very sorry for the poor experience! Please keep us updated on its arrival. If it hasn't arrived by 1pm tomorrow, please let us know. We're here to help! ^ZW",Thu Nov 23 20:53:33 +0000 2017,delivery_status
113751,113750,anyone else having issues with @129773 today? Can watch any TV show but all films showing as not available in my region???,anyone else having issues with today? Can watch any TV show but all films showing as not available in my region???,"@141266 Did you have this issue previously? Also, are you experiencing the same issue on different devices? Let us know. We'd be happy to assist in any way possible. ^SK","@141266 Did you have this issue previously? Also, are you experiencing the same issue on different devices? Let us know. We'd be happy to assist in any way possible. ^SK",Thu Nov 23 20:53:00 +0000 2017,
113755,113752,@115821 I have the app but don’t have amazon prime membership???? https://t.co/GzUFyTn2xW,I have the app but don’t have amazon prime membership????,"@141267 Have you recently signed up for a free trial of Amazon Prime? We'll authorise the card for $1 to make sure it is valid. Authorisations typically drop within 3-5 days, depending on the policies of your bank. For more info: https://t.co/5jonVCtdQ4 ^MB","@141267 Have you recently signed up for a free trial of Amazon Prime? We'll authorise the card for $1 to make sure it is valid. Authorisations typically drop within 3-5 days, depending on the policies of your bank. For more info: ^MB",Thu Nov 23 20:52:27 +0000 2017,subscription_and_prime
113753,113756,@AmazonHelp See for yourself https://t.co/gW0fG5IRTi,See for yourself,"@141267 I see that this screenshot is on Amazon.de, is there a trial that has started on https://t.co/ykTUEmdsQA? You can view this here: https://t.co/JHvkrqaej2 ^GR","@141267 I see that this screenshot is on Amazon.de, is there a trial that has started on You can view this here: ^GR",Thu Nov 23 21:00:00 +0000 2017,
113757,113759,@AmazonHelp Screen shot from uk signin. Same https://t.co/Hv3gjb4k2w,Screen shot from uk signin. Same,"@141267 Thank you for checking. We'd like to take a closer look to help find where the charge came from. When you have a moment, please call or chat with us here: https://t.co/Odc9Brk454 ^MB","@141267 Thank you for checking. We'd like to take a closer look to help find where the charge came from. When you have a moment, please call or chat with us here: ^MB",Thu Nov 23 21:05:25 +0000 2017,
113760,113761,@AmazonHelp What option will I click,What option will I click,"@141267 Please follow this sequence: 1. Prime and more&gt; 2. Amazon Prime, Family or Student membership&gt; Other Prime issues &gt; 3. Choose either the Phone or Chat option for live-assistance. ^EZ","@141267 Please follow this sequence: 1. Prime and more> 2. Amazon Prime, Family or Student membership> Other Prime issues > 3. Choose either the Phone or Chat option for live-assistance. ^EZ",Thu Nov 23 21:14:00 +0000 2017,
113766,113765,@6539 spent an hour trying to buy on line but your site keeps crashing!! #crapfriday @115821,spent an hour trying to buy on line but your site keeps crashing!! #crapfriday,@141268 I'm sorry for the frustration! We're available to assist. I recommend clearing the cache and cookies for your web browser. Then sign in and try again. ^SJ,@141268 I'm sorry for the frustration! We're available to assist. I recommend clearing the cache and cookies for your web browser. Then sign in and try again. ^SJ,Thu Nov 23 20:52:27 +0000 2017,
113768,113767,@115830 @AmazonHelp Can I ask why my Echo with free delivery adds £3+ delivery when placed in the cart? https://t.co/N4LFSx4ZWG,Can I ask why my Echo with free delivery adds £3+ delivery when placed in the cart?,@141269 I'm sorry free shipping isn't being applied to your order! We'd like a chance to look into this with you via phone or chat. Please visit us here: https://t.co/JzP7hlA23B ^WT,@141269 I'm sorry free shipping isn't being applied to your order! We'd like a chance to look into this with you via phone or chat. Please visit us here: ^WT,Thu Nov 23 20:51:46 +0000 2017,delivery_status
113771,113769,@115830 still waiting now? https://t.co/8GeKnvLkPX,still waiting now?,@141270 I'm sorry for the delay. Late parcels typically arrive within 24 hours. Please keep us posted and let us know when it arrives. ^GR,@141270 I'm sorry for the delay. Late parcels typically arrive within 24 hours. Please keep us posted and let us know when it arrives. ^GR,Thu Nov 23 20:51:45 +0000 2017,
113774,113772,@AmazonHelp hi I ordered something yesterday afternoon using amazon prime two day shipping when will it be here ?,hi I ordered something yesterday afternoon using amazon prime two day shipping when will it be here ?,"@141271 Two-Day Shipping refers to transit time, in business days, once shipped. You should be able to see an estimated or guaranteed delivery date in your order details here: https://t.co/Y5jpI9gRhE ^JR","@141271 Two-Day Shipping refers to transit time, in business days, once shipped. You should be able to see an estimated or guaranteed delivery date in your order details here: ^JR",Thu Nov 23 20:49:32 +0000 2017,subscription_and_prime
113773,113775,@AmazonHelp Well someone ordered something off my list is there a way I could get the tracking number ?!,Well someone ordered something off my list is there a way I could get the tracking number ?!,@141271 The order information will have been sent to the customer who placed the order. I'd recommend reaching out to them for the tracking number. ^GR,@141271 The order information will have been sent to the customer who placed the order. I'd recommend reaching out to them for the tracking number. ^GR,Thu Nov 23 21:23:34 +0000 2017,delivery_status
113781,113780,"@141273 @115830 It’s a ongoing delivery issue, not a single delivery issue. 3 calls over last 3 months w them telling me they’ve sorted it - they haven’t. 6 calls today from me... no-one can a) speak English properly or b) solve the problem... Utterly pitiful... 👀","It’s a ongoing delivery issue, not a single delivery issue. 3 calls over last 3 months w them telling me they’ve sorted it - they haven’t. 6 calls today from me... no-one can a) speak English properly or b) solve the problem... Utterly pitiful... 👀","@141272 I'm sorry about the ongoing issues, Steve! Without providing account details, can you tell us about the issues you've been experiencing? We'd like to help. ^WT","@141272 I'm sorry about the ongoing issues, Steve! Without providing account details, can you tell us about the issues you've been experiencing? We'd like to help. ^WT",Thu Nov 23 20:48:00 +0000 2017,delivery_status
113785,113784,"Tava aqui quieto no meu canto, aí vem a @117086 mostrando a oferta de black friday do Kindle. Trocar ou não trocar o meu por um paperwhite? https://t.co/Cp5yxUU9bJ","Tava aqui quieto no meu canto, aí vem a mostrando a oferta de black friday do Kindle. Trocar ou não trocar o meu por um paperwhite?",@141274 Olá Luiz! Eu comprava e dava o outro de presente para um amigo! 😍📚 ^JJ,@141274 Olá Luiz! Eu comprava e dava o outro de presente para um amigo! 😍📚 ^JJ,Thu Nov 23 20:46:03 +0000 2017,
113787,113789,@AmazonHelp The person I spoke to was lovely and we tried lots of things but couldn't fix it :-( raised a ticket with an engineer now,The person I spoke to was lovely and we tried lots of things but couldn't fix it :-( raised a ticket with an engineer now,@141275 I'm glad that you had such an awesome person to help you. Thank you for your patience while we work on the ticket! ^DA,@141275 I'm glad that you had such an awesome person to help you. Thank you for your patience while we work on the ticket! ^DA,Thu Nov 23 21:47:25 +0000 2017,
113791,113790,@AmazonHelp Yes. I downloaded the latest firmware today,Yes. I downloaded the latest firmware today,"@141275 In this case, can you reach out to us here via phone or chat so that we can go through some live troubleshooting with you?  https://t.co/JzP7hlA23B ^GS","@141275 In this case, can you reach out to us here via phone or chat so that we can go through some live troubleshooting with you? ^GS",Thu Nov 23 19:11:09 +0000 2017,delivery_status
113793,113792,@AmazonHelp It started a month or so ago and have had to watch through my PS4 but I'm getting annoyed at having to keep switching to it and using my controller as a remote as it's not very good!,It started a month or so ago and have had to watch through my PS4 but I'm getting annoyed at having to keep switching to it and using my controller as a remote as it's not very good!,@141275 Have you checked with Panasonic to ensure your TV is on the latest firmware? Your TV may need an update.^GA,@141275 Have you checked with Panasonic to ensure your TV is on the latest firmware? Your TV may need an update.^GA,Thu Nov 23 17:40:00 +0000 2017,
113795,113794,"@AmazonHelp Amazon video app won't play on @172 smart TV. All loads up OK but as soon as I choose a programme and press play, it just reverts back to the tv...can anyone help?","Amazon video app won't play on smart TV. All loads up OK but as soon as I choose a programme and press play, it just reverts back to the tv...can anyone help?",@141275 Hi. Has this just started happening or have you always had this issue? Is there any error message or just back to normal screen? ^NV,@141275 Hi. Has this just started happening or have you always had this issue? Is there any error message or just back to normal screen? ^NV,Thu Nov 23 16:36:29 +0000 2017,
113798,113796,"Apparently @116316 knows more about I want than myself. After cancelling my Prime membership some time ago, they just decided to renew it and charge me for it. Great job! (Not!)","Apparently knows more about I want than myself. After cancelling my Prime membership some time ago, they just decided to renew it and charge me for it. Great job! (Not!)",@141276 This shouldn't happen! :( Please get in touch with our customer service via https://t.co/ohyvGrpvrY Our colleagues will have a look into this. ^SK,@141276 This shouldn't happen! :( Please get in touch with our customer service via Our colleagues will have a look into this. ^SK,Thu Nov 23 20:45:00 +0000 2017,subscription_and_prime
113797,113799,"@AmazonHelp Yes, I am in touch, and I am sure this will get sorted out. Still, it happened.","Yes, I am in touch, and I am sure this will get sorted out. Still, it happened.","@141276 Judging by the time frame, my colleagues might be able to tell you why it happened. It's possible that the Prime membership was accidentally reactivated when you placed an order. ^LN","@141276 Judging by the time frame, my colleagues might be able to tell you why it happened. It's possible that the Prime membership was accidentally reactivated when you placed an order. ^LN",Thu Nov 23 21:05:00 +0000 2017,
113803,113801,@115830 I'm unsure when 'next day' delivery became '2 days later maybe by 8pm' but I'm not a fan.,I'm unsure when 'next day' delivery became '2 days later maybe by 8pm' but I'm not a fan.,"@141277 I'm sorry about the poor experience, Rob! Is there an order that's late? If so, what's the status? You can check that here: https://t.co/aaDyEz1VgE ^FR","@141277 I'm sorry about the poor experience, Rob! Is there an order that's late? If so, what's the status? You can check that here: ^FR",Thu Nov 23 18:28:00 +0000 2017,delivery_status
114293,114292,"@115830 I have a delivery due tomorrow, but will unexpectedly be out until at least 4pm. Is there any way to let the courier know so they don't need to do a double-journey?","I have a delivery due tomorrow, but will unexpectedly be out until at least 4pm. Is there any way to let the courier know so they don't need to do a double-journey?","@141405 We can look into the available options with you. At your convenience, please reach us via phone or chat: https://t.co/oGDklGgbCZ ^SJ","@141405 We can look into the available options with you. At your convenience, please reach us via phone or chat: ^SJ",Thu Nov 23 21:27:30 +0000 2017,delivery_status
114296,114294,@116875 @AmazonHelp De nuevo @118923 me canceló mi envío 💔.,De nuevo me canceló mi envío 💔.,"@141406 Hola, nos podrías indicar cual fue el motivo de la cancelación de la entrega por parte del transportista? ^AG","@141406 Hola, nos podrías indicar cual fue el motivo de la cancelación de la entrega por parte del transportista? ^AG",Thu Nov 23 21:27:00 +0000 2017,
114295,114297,"@AmazonHelp La cancelación de ayer fue por problemas meteorológicos según Estafeta y el de hoy, me lo envío Amazon, solo me aparece en el correo que se va a demorar.","La cancelación de ayer fue por problemas meteorológicos según Estafeta y el de hoy, me lo envío Amazon, solo me aparece en el correo que se va a demorar.","@141406 Lamento el atraso. Por favor, mantennos al tanto de la entrega de tu pedido. ^CR","@141406 Lamento el atraso. Por favor, mantennos al tanto de la entrega de tu pedido. ^CR",Thu Nov 23 21:33:00 +0000 2017,
114300,114298,@116316 Have a stepped into a Delorean and gone back in time? https://t.co/mMUCyUTfEo,Have a stepped into a Delorean and gone back in time?,"@141407 Yes, but the way back takes a little bit longer ;) What date is shown in your account? ^AN","@141407 Yes, but the way back takes a little bit longer ;) What date is shown in your account? ^AN",Thu Nov 23 21:26:29 +0000 2017,
114299,114301,@AmazonHelp I haven't actually finished the sign up yet..,I haven't actually finished the sign up yet..,"@141407 Please let us know if the date's still wrong, Theo! We'll inform our Flux Capacitor team. ^PF","@141407 Please let us know if the date's still wrong, Theo! We'll inform our Flux Capacitor team. ^PF",Thu Nov 23 22:03:31 +0000 2017,
114304,114302,@115830 I do not approve of your delivery methods. #Disgrace  found these parcels for my neighbours #Dumped at the bottom of my garden. https://t.co/KUMmQ1vZHV,I do not approve of your delivery methods. #Disgrace found these parcels for my neighbours #Dumped at the bottom of my garden.,@141408 I'm terribly sorry to see your parcels left like this. We'd like to document courier feedback with you here: https://t.co/JzP7hlA23B. ^EZ,@141408 I'm terribly sorry to see your parcels left like this. We'd like to document courier feedback with you here: ^EZ,Thu Nov 23 21:26:00 +0000 2017,delivery_status
114303,114305,"@AmazonHelp Thanks for the link. The options are not regarding couriers, however I put my comments under 'other'. Hoping someone at Amazon sees it.","Thanks for the link. The options are not regarding couriers, however I put my comments under 'other'. Hoping someone at Amazon sees it.","@141408 Thank you, we appreciate it! ^AF","@141408 Thank you, we appreciate it! ^AF",Thu Nov 23 21:51:00 +0000 2017,delivery_status
114312,114310,Why does amazon take my money but then cancel my order? @AmazonHelp,Why does amazon take my money but then cancel my order?,"@141410 I'm sorry for the order issues! We won't charge you for an order until it ships! What you're likely seeing is an authorisation charge, which should fall off shortly. More information about authorisation charges can be found here: https://t.co/KEzhggtDZC ^WT","@141410 I'm sorry for the order issues! We won't charge you for an order until it ships! What you're likely seeing is an authorisation charge, which should fall off shortly. More information about authorisation charges can be found here: ^WT",Thu Nov 23 21:25:35 +0000 2017,order_cancellation_or_change
114314,114315,"@AmazonHelp Mt coisa kkkkkk! HQ's: Liga da Justiça(JUSTIÇA), Flash(os 3 vol.), Arqueiro verde, O Árabe do futuro(os 3 vol.). Livros: Mindhunter, Matéria Escura e um livro do Steve Jobs!","Mt coisa kkkkkk! HQ's: Liga da Justiça(JUSTIÇA), Flash(os 3 vol.), Arqueiro verde, O Árabe do futuro(os 3 vol.). Livros: Mindhunter, Matéria Escura e um livro do Steve Jobs!",@141411 Nossaaaaa! Eu ficaria louco com tanta coisa boa! Você é fã dos super-heróis como eu né? 😍👏  ^JJ https://t.co/mObhiWdBuq,@141411 Nossaaaaa! Eu ficaria louco com tanta coisa boa! Você é fã dos super-heróis como eu né? 😍👏 ^JJ,Thu Nov 23 21:49:31 +0000 2017,
114326,114327,"@AmazonHelp Não consigo ser imparcial. Apesar de alguns pts não tão bons, gostei bastante do filme principalmete do Superman, resgataram o Super das HQ's!!! 😍","Não consigo ser imparcial. Apesar de alguns pts não tão bons, gostei bastante do filme principalmete do Superman, resgataram o Super das HQ's!!! 😍",@141411 Concordo! Conte para a gente o que você mais gostou do filme no link: https://t.co/kUkXHFkYWd :D ^CR,@141411 Concordo! Conte para a gente o que você mais gostou do filme no link: :D ^CR,Thu Nov 23 23:55:00 +0000 2017,
114333,114332,"Omg my Platinum won't arrive until Dec 6th!? What's wrong with you @115830, we're on the same bloody continent and it was PREORDERED","Omg my Platinum won't arrive until Dec 6th!? What's wrong with you , we're on the same bloody continent and it was PREORDERED","@141413 Hi Matea. I certainly understand your concern! Just to confirm, did you have a closer date in your order confirmation email? You can also view this here: https://t.co/aaDyEz1VgE. ^HC","@141413 Hi Matea. I certainly understand your concern! Just to confirm, did you have a closer date in your order confirmation email? You can also view this here: ^HC",Thu Nov 23 21:24:00 +0000 2017,
114335,114334,@115830 free delivery with prime is all well and good but do I really need such a large box for 1 CD?!!!! https://t.co/QEoSAuHyAR,free delivery with prime is all well and good but do I really need such a large box for 1 CD?!!!!,"@141414 Oh my! That is certainly a large box, Peter! We're always looking to improve, and we would love to get your feedback about our packaging! If you like, you can provide that here: https://t.co/lSVN3kb44b ^JD","@141414 Oh my! That is certainly a large box, Peter! We're always looking to improve, and we would love to get your feedback about our packaging! If you like, you can provide that here: ^JD",Thu Nov 23 21:23:34 +0000 2017,delivery_status
114342,114341,@115830 I’m appalled at this.,I’m appalled at this.,@141416 I'm sorry you received the incorrect order. Let's explore your return or replacement options here: https://t.co/ye47Mz2Agn ^GG,@141416 I'm sorry you received the incorrect order. Let's explore your return or replacement options here: ^GG,Thu Nov 23 21:22:53 +0000 2017,
114345,114344,@AmazonHelp Are there any issues with prime delivery in the uk as everything has no prime next day delivery,Are there any issues with prime delivery in the uk as everything has no prime next day delivery,@141417 We aim to deliver by the dates provided during checkout. Sorry for any inconvenience. ^EZ,@141417 We aim to deliver by the dates provided during checkout. Sorry for any inconvenience. ^EZ,Thu Nov 23 21:22:53 +0000 2017,delivery_status
114348,114346,@115830 Why am I being charged for Amazon prime when I haven't signed up for anything or used Amazon in months?,Why am I being charged for Amazon prime when I haven't signed up for anything or used Amazon in months?,@141418 So sorry for any trouble! We're here to help in any way we can. Are you able to see the membership in your account here: https://t.co/jtZnYKbs0U? ^BL,@141418 So sorry for any trouble! We're here to help in any way we can. Are you able to see the membership in your account here: ^BL,Thu Nov 23 21:21:28 +0000 2017,subscription_and_prime
114347,114349,@AmazonHelp It states I'm not a member but my bank is showing a pending payment to you dated from the 20th. Stating Amazon prime membership fee ....,It states I'm not a member but my bank is showing a pending payment to you dated from the 20th. Stating Amazon prime membership fee ....,@141418 We'd like to look into this with you. Please give us a call here: https://t.co/JzP7hlA23B at your earliest convenience. ^EZ,@141418 We'd like to look into this with you. Please give us a call here: at your earliest convenience. ^EZ,Thu Nov 23 22:13:31 +0000 2017,subscription_and_prime
114351,114353,"@AmazonHelp Deuses Americanos e Mitologia Nórdica do @141420, Superman - Entre a Foice e o Martelo e Demolidor a Queda de Murdock :D","Deuses Americanos e Mitologia Nórdica do , Superman - Entre a Foice e o Martelo e Demolidor a Queda de Murdock :D","@141419 Nossa são muitos livros, você sabe qual deles vai ler primeiro?. 📚 ^NB","@141419 Nossa são muitos livros, você sabe qual deles vai ler primeiro?. 📚 ^NB",Thu Nov 23 21:32:00 +0000 2017,
114357,114356,@AmazonHelp It’s all good. It wa any mam buying a tv series on prime. Sorry about that,It’s all good. It wa any mam buying a tv series on prime. Sorry about that,"@141421 No worries, thank you for the clarification! ^JR","@141421 No worries, thank you for the clarification! ^JR",Thu Nov 23 21:21:28 +0000 2017,subscription_and_prime
114359,114358,"@AmazonHelp hey, I’ve just got an email saying that I’ve purchased something even though I haven’t! Please help.","hey, I’ve just got an email saying that I’ve purchased something even though I haven’t! Please help.",@141421 That's odd! Are you able to see that order here: https://t.co/aaDyEz1VgE? ^TR,@141421 That's odd! Are you able to see that order here: ^TR,Thu Nov 23 21:09:32 +0000 2017,
114361,114360,"@AmazonHelp hi I returned an item via amazon locker, I put the item in on Sunday and the return status is still “return requested” and hasn’t acknowledged that I’ve put it in the locker. Is this normal?","hi I returned an item via amazon locker, I put the item in on Sunday and the return status is still “return requested” and hasn’t acknowledged that I’ve put it in the locker. Is this normal?","@141422 Does the return tracking number show any progress? If not, please contact us here: https://t.co/EKXRLsnxJu ^AF","@141422 Does the return tracking number show any progress? If not, please contact us here: ^AF",Thu Nov 23 21:21:01 +0000 2017,return_and_refund
114364,114362,"@AmazonHelp 206-9965164-0181122 our previous incubator ordered from you failed so we ordered another because prime should have got it to us on time, for the 4th time you ""couldn't find us"" and now the hatchlings are now DEAD! Profit may be important but LIFE is more so!","206-9965164-0181122 our previous incubator ordered from you failed so we ordered another because prime should have got it to us on time, for the 4th time you ""couldn't find us"" and now the hatchlings are now DEAD! Profit may be important but LIFE is more so!","@141423 I certainly understand your frustration! When you have the time, please ring us here: https://t.co/JzP7hlA23B so we can look into what's going on. ^HC","@141423 I certainly understand your frustration! When you have the time, please ring us here: so we can look into what's going on. ^HC",Thu Nov 23 21:21:00 +0000 2017,subscription_and_prime
114366,114365,Every single time @115830 is responsible for delivery I don't get it because even though I pay for Prime they employ anybody with a car who can't be arsed to find parking! Everyone else can find the f***ing place and we don't pay them every year!,Every single time is responsible for delivery I don't get it because even though I pay for Prime they employ anybody with a car who can't be arsed to find parking! Everyone else can find the f***ing place and we don't pay them every year!,@141423 I'm so sorry for the frustration! We would like to help. What is the current status of your delivery? You can check by navigating to your order here: https://t.co/aaDyEz1VgE,@141423 I'm so sorry for the frustration! We would like to help. What is the current status of your delivery? You can check by navigating to your order here:,Thu Nov 23 21:02:29 +0000 2017,delivery_status
114368,114367,@117093 is there a way to request the team to pick up these green bags? Its not often that I shop via Fresh &amp; don't want unnecessary stuff around.,is there a way to request the team to pick up these green bags? Its not often that I shop via Fresh & don't want unnecessary stuff around.,"@141424 We'd be happy to take care of this! Please reach out to us by phone, chat, or e-mail so we can arrange a pick-up: https://t.co/EKXRLsnxJu ^GR","@141424 We'd be happy to take care of this! Please reach out to us by phone, chat, or e-mail so we can arrange a pick-up: ^GR",Thu Nov 23 21:20:36 +0000 2017,
114370,114369,@115821 Are you doing a black friday sale?,Are you doing a black friday sale?,@141425 Hello Ellie. That's a great question! We do have Black Friday sales going on. You can view them by visiting here: https://t.co/vUZFK23Ueu. ^HC,@141425 Hello Ellie. That's a great question! We do have Black Friday sales going on. You can view them by visiting here: ^HC,Thu Nov 23 21:20:00 +0000 2017,
114373,114371,Wieso kann man @6587 Freitag-Spiele nicht zeitversetzt schauen? (Frage aufgrund negativer Erfahrung nach #VfBBVB und in Anbetracht #H96VfBِ) #eurosportplayer @116316 @6588. Da lobe ich mir @6589.,Wieso kann man Freitag-Spiele nicht zeitversetzt schauen? (Frage aufgrund negativer Erfahrung nach #VfBBVB und in Anbetracht #H96VfBِ) #eurosportplayer . Da lobe ich mir .,"@141426 Hi, solltest du den Eurosport Player über die Amazon Channels gebucht haben, findest du hier das Spiel Stuttgart gegen Dortmund: https://t.co/UPRIr7z74c Gruß ^MI","@141426 Hi, solltest du den Eurosport Player über die Amazon Channels gebucht haben, findest du hier das Spiel Stuttgart gegen Dortmund: Gruß ^MI",Thu Nov 23 21:19:29 +0000 2017,
114372,114374,"@AmazonHelp Das hab ich. Allerdings würde ich das Spiel gerne zeitversetzt sehen (1-2 Stunden), nicht erst 12 Stunden später. So geschehen am letzten Freitag. Geht das auch früher?","Das hab ich. Allerdings würde ich das Spiel gerne zeitversetzt sehen (1-2 Stunden), nicht erst 12 Stunden später. So geschehen am letzten Freitag. Geht das auch früher?","@141426 Leider nein, aber ich gebe dein Feedback hierzu an die zuständigen Kollegen weiter. ^BL","@141426 Leider nein, aber ich gebe dein Feedback hierzu an die zuständigen Kollegen weiter. ^BL",Thu Nov 23 21:58:32 +0000 2017,
114377,114376,@AmazonHelp No because I only found out now as I had to manually track the delivery. If I'd have been made aware this morning I could easily have provided an alternative delivery address.,No because I only found out now as I had to manually track the delivery. If I'd have been made aware this morning I could easily have provided an alternative delivery address.,@141427 Please reach out to us via chat or phone at the following link. We'd like to look into this with you and review our available options: https://t.co/JzP7hlA23B ^WT,@141427 Please reach out to us via chat or phone at the following link. We'd like to look into this with you and review our available options: ^WT,Thu Nov 23 21:18:33 +0000 2017,delivery_status
114379,114378,Poor service from @AmazonHelp - Unable to deliver item to Amazon locker because it's full but didn't even bother to email me to tell me. Now won't have item needed by tomorrow.,Poor service from - Unable to deliver item to Amazon locker because it's full but didn't even bother to email me to tell me. Now won't have item needed by tomorrow.,"@141427 I'm so sorry for the frustration! This is not the experience we want for our customers. Have you had the chance to talk to us in real-time? If so, what options were provided to you? ^HM","@141427 I'm so sorry for the frustration! This is not the experience we want for our customers. Have you had the chance to talk to us in real-time? If so, what options were provided to you? ^HM",Thu Nov 23 21:01:26 +0000 2017,
114381,114380,@AmazonHelp I’ve already rang twice and I’m not getting anywhere,I’ve already rang twice and I’m not getting anywhere,"@141428 If you are having issues reaching us through the phone option, please opt into the chat function. We dearly want to make sure that you are taken care of, and that this practice doesn't happen again. Please let us know if you are able to reach us. ^JD","@141428 If you are having issues reaching us through the phone option, please opt into the chat function. We dearly want to make sure that you are taken care of, and that this practice doesn't happen again. Please let us know if you are able to reach us. ^JD",Thu Nov 23 21:16:33 +0000 2017,
114383,114382,@AmazonHelp That’s not what he said. He tried to make excuses as to why the driver had left it there. (Raining etc) it’s completely unacceptable,That’s not what he said. He tried to make excuses as to why the driver had left it there. (Raining etc) it’s completely unacceptable,"@141428 I'm very sorry for this poor experience, Sam! That's not the service we strive to provide. If you could give us another chance, we'd like to take another look into this with you. At your convenience, please get in touch with us here: https://t.co/JzP7hlA23B ^TH","@141428 I'm very sorry for this poor experience, Sam! That's not the service we strive to provide. If you could give us another chance, we'd like to take another look into this with you. At your convenience, please get in touch with us here: ^TH",Thu Nov 23 17:49:00 +0000 2017,delivery_status
114389,114384,@AmazonHelp Absolutely none! Said there was nothing he could do. Waste of time. I asked if there was a policy in place if a safe place is ignored and didn’t get an answer,Absolutely none! Said there was nothing he could do. Waste of time. I asked if there was a policy in place if a safe place is ignored and didn’t get an answer,@141428 I'm sorry for the poor responses on the call. When these types of issues are reported our carrier does investigate this internally with the driver. ^MI,@141428 I'm sorry for the poor responses on the call. When these types of issues are reported our carrier does investigate this internally with the driver. ^MI,Thu Nov 23 17:19:26 +0000 2017,
114391,114390,@AmazonHelp Have now just spoken to a manager who advised me I was twisting what he was saying and that basically there was nothing he could do. Couldn’t get me off the phone quick enough! Thanks Amazon 👍🏻,Have now just spoken to a manager who advised me I was twisting what he was saying and that basically there was nothing he could do. Couldn’t get me off the phone quick enough! Thanks Amazon 👍🏻,"@141428 Hi Sam, I'm sorry to hear this. What resolution was offered by the manager you spoke with? ^KK","@141428 Hi Sam, I'm sorry to hear this. What resolution was offered by the manager you spoke with? ^KK",Thu Nov 23 17:06:30 +0000 2017,general_feedback_or_complaint
114394,114392,@AmazonHelp And regardless of whether I had specified a safe place or not the wheelie bin is not a great place to put a parcel in!!,And regardless of whether I had specified a safe place or not the wheelie bin is not a great place to put a parcel in!!,"@141428 We'd like to help out any way we can, Sam, but do not have access to account information here on Twitter. Please reach us here by Phone or Chat: https://t.co/JzP7hlA23B and we will be happy to look into this for you!  Keep us posted on this! ^FR","@141428 We'd like to help out any way we can, Sam, but do not have access to account information here on Twitter. Please reach us here by Phone or Chat: and we will be happy to look into this for you! Keep us posted on this! ^FR",Thu Nov 23 15:55:00 +0000 2017,
114397,114396,@115830 is the wheelie bin the preferred place to leave parcels nowadays!!! Absolutely disgusting! Who do I speak to about this please? https://t.co/6TMCAVHRw3,is the wheelie bin the preferred place to leave parcels nowadays!!! Absolutely disgusting! Who do I speak to about this please?,"@141428 Oh dear, that's not right! Are the contents okay? Has your saved safe place been ignored? ^TS","@141428 Oh dear, that's not right! Are the contents okay? Has your saved safe place been ignored? ^TS",Thu Nov 23 15:45:00 +0000 2017,
114400,114398,@120533 3 colis non reçus alors qu’ils sont notés « livrés » sur votre site ! Toujours à la même adresse ça commence à faire beaucoup 😤😡 ça vaut le coup de payer Amazon Premium tous les ans,3 colis non reçus alors qu’ils sont notés « livrés » sur votre site ! Toujours à la même adresse ça commence à faire beaucoup 😤😡 ça vaut le coup de payer Amazon Premium tous les ans,"@141429 Bonjour, je suis navrée pour ce désagrément, quel est le transporteur en charge la livraison de vos colis ? ^ASZ","@141429 Bonjour, je suis navrée pour ce désagrément, quel est le transporteur en charge la livraison de vos colis ? ^ASZ",Thu Nov 23 21:15:52 +0000 2017,
114406,114404,"Since @115830 did their site update a few weeks ago my #Kindle won't sort. Just gets stuck on this screen, sometimes it reboots, bit it won't sort. So annoying as I can no longer see which Kindle books on my wish list are on offer without manually traw… https://t.co/dti8Zan2g5 https://t.co/4Na22uXmWL","Since did their site update a few weeks ago my #Kindle won't sort. Just gets stuck on this screen, sometimes it reboots, bit it won't sort. So annoying as I can no longer see which Kindle books on my wish list are on offer without manually traw…","@141430 That's very odd, Claire. Are you using the browser on your Kindle or going through the app? We'd be happy to help! ^SK","@141430 That's very odd, Claire. Are you using the browser on your Kindle or going through the app? We'd be happy to help! ^SK",Thu Nov 23 21:15:00 +0000 2017,
114405,114407,@AmazonHelp Going through the app but it diverts to the browser same as it always has.,Going through the app but it diverts to the browser same as it always has.,"@141430 Can you let us know which device you're using? If you're unsure, find the name of your device and select it here: https://t.co/OfefNtCPDP ^LR","@141430 Can you let us know which device you're using? If you're unsure, find the name of your device and select it here: ^LR",Thu Nov 23 21:54:27 +0000 2017,
